medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
D8A8284D6B64BE8265976677F865EF0C,0B8160F2AEFEC731C92FF4E6CAC015A1,VTS,2,,2013-01-13 06:38:00,2013-01-13 07:03:00,1,1500,17.18,-73.976578,40.755226,-73.782288,40.648739
2FDB9B683A5925293DEF01C2AE32F9BF,06D54720E174AC72FF8117604E1BEC41,VTS,1,,2013-01-13 07:04:00,2013-01-13 07:05:00,1,60,.24,-73.973869,40.788971,-73.973831,40.791252
C21A9DE988C6E57AC05168E6AEFA625E,EA3411F0C51F37376D6A4F05F543DA2B,VTS,4,,2013-01-13 06:59:00,2013-01-13 07:11:00,1,720,6.88,-73.781059,40.645031,-73.719681,40.692001
9A84FA618F78C840BFF27662E25DB476,28AE81497962D39D802A565F052CADF5,VTS,1,,2013-01-13 06:54:00,2013-01-13 07:05:00,1,660,3.11,-73.972023,40.794418,-73.937218,40.810432
F7597DFF9A201BB2E175C5DB2D22FBC0,0D890CAD39F7825E9A4891C3BD7685C2,VTS,1,,2013-01-13 07:12:00,2013-01-13 07:21:00,6,540,4.01,-73.952003,40.780052,-73.987068,40.733253
A5C3E0939258E8763B47DBC75A441A68,CC5A35F7A5DE191EDBDB7860CC297B3C,VTS,1,,2013-01-13 07:15:00,2013-01-13 07:23:00,1,480,3.95,-73.911507,40.768162,-73.93705,40.799244
D4DE03F66C1D8364283050A538DA9C91,14B1CBE4CED41B15AC2EB18EAFABC35D,VTS,2,,2013-01-13 06:53:00,2013-01-13 07:19:00,1,1560,18.74,-73.783524,40.646599,-73.949394,40.786083
4A983B0382E9EF8B3627E624AA684FC3,429B1BD37ABCD9A922C5B97590D031C6,VTS,1,,2013-01-13 07:08:00,2013-01-13 07:17:00,1,540,2.98,-73.99157,40.759605,-73.954353,40.770611
AF0D0FBEB3D68F7B77CAE1EDF0ABCEE1,F8AD76EEEEB57D68CE1836905170A2A2,VTS,1,,2013-01-13 09:28:00,2013-01-13 09:36:00,1,480,1.75,-73.981041,40.779621,-73.95694,40.774841
C1076C1E5DBDFF0D409E944CB785BD22,3303DB3D9499ABE45B616E37DAD056B0,VTS,1,,2013-01-13 09:30:00,2013-01-13 09:35:00,6,300,1.62,0,0,0,0
9D9A208AD124DFCAF143C78B5982185B,84E58B2BD574AA02B533D73C752E8FF5,VTS,1,,2013-01-13 09:32:00,2013-01-13 09:40:00,1,480,2.33,-73.995857,40.738556,-73.976929,40.765942
DE5C065BBC7178FE18DE628D27B34FCA,3BB1A201A8FF2779BFA6B66AEFACC474,VTS,1,,2013-01-13 09:31:00,2013-01-13 09:39:00,6,480,1.78,-73.983704,40.743946,-73.974045,40.76318
73FD8F46EF0B36C631E15CA952E31375,8E80D73BB8EC40203E00B0818A98A823,VTS,1,,2013-01-13 09:28:00,2013-01-13 09:40:00,5,720,2.92,-73.990715,40.756176,-73.995369,40.769493
4250961AE2BBE3DC29985DABBC9EE7BF,76DA896CA441829CC6F58687AE21E292,VTS,1,,2013-01-13 09:38:00,2013-01-13 09:43:00,1,300,1.10,-73.958496,40.760452,-73.971046,40.754997
0FEC14D7BF64A02ED5CE297655134E91,FD878852DC5736DA410236861AAF86E1,VTS,1,,2013-01-13 09:37:00,2013-01-13 09:42:00,1,300,.54,-73.995499,40.762886,-73.991425,40.757847
02D57565703BFABECFA0F40F9B80FE44,EAE51410A65D15C75961B092E53D8383,VTS,1,,2013-01-13 09:31:00,2013-01-13 09:37:00,1,360,1.61,-73.991364,40.739262,-74.000542,40.720818
3DE84BF8B00EB789CAFD1BD6903A52F4,BAAD1B9B8CF5E2CAA9C8EDFCF689BC98,VTS,1,,2013-01-13 09:32:00,2013-01-13 09:44:00,1,720,4.62,-74.005966,40.735191,-73.962212,40.779179
B5B3277A071E6FABA59080A3B4F9E675,E07A9B039B14B87F86FB7B931CFA4716,VTS,1,,2013-01-13 09:32:00,2013-01-13 09:41:00,1,540,3.21,-73.990807,40.728313,-73.954002,40.742142
A031700185C5A36074AE9E629B306520,1C998F9B5DE7D6031CFC729C76B9EB89,VTS,1,,2013-01-13 09:39:00,2013-01-13 09:39:00,1,0,.00,0,0,0,0
3BB071005E2AB8311F1EC1225430A047,A9C444A4E7EE6A6DD654D89A8F16BF2C,VTS,1,,2013-01-13 09:37:00,2013-01-13 09:40:00,1,180,1.12,-74.000877,40.731686,-73.989433,40.747375
895FDE7E0FD38AE8599EAE8D3F52DE20,2DEF2DBB4D076C9197D62FEDB901475E,VTS,2,,2013-01-13 09:15:00,2013-01-13 09:41:00,1,1560,17.49,-73.955688,40.772728,-73.778427,40.644981
B615508ED8B9194EE390282543D7B117,97CE44E8F782A521B5652003BED95F53,VTS,1,,2013-01-13 09:33:00,2013-01-13 09:40:00,1,420,1.50,-73.988678,40.731125,-73.985199,40.747139
7838AD0B8C4D5FB1D761044D9B7BE9D1,26258CCF8692BFEE7E7F5D793F88E7E6,VTS,1,,2013-01-13 09:36:00,2013-01-13 09:42:00,6,360,1.04,-73.984818,40.765556,-73.974907,40.759628
BCAA1BCD5FEF28DF9570F579ECACC6AB,8D637948BADFAEA1E2F68BD811137F81,VTS,1,,2013-01-13 09:22:00,2013-01-13 09:46:00,1,1440,7.41,-73.903297,40.770966,-74.001503,40.755566
1806525EED22FA486A97A6664D2C796F,E524702111399DE85D34908CB6BB25A3,VTS,1,,2013-01-13 09:29:00,2013-01-13 09:42:00,2,780,3.36,-73.959244,40.77515,-73.992882,40.749474
244C3AD9998A36B88D202113EE52D006,1258BD640286419267914318250C9F82,VTS,1,,2013-01-13 09:33:00,2013-01-13 09:42:00,1,540,2.34,-73.970139,40.785797,-73.96328,40.762142
1066F50D87BD0F9D8DC7D4E469FCE3D4,5B11BD0D9CDFE3722C401FBA4BFD6FC2,VTS,1,,2013-01-13 09:42:00,2013-01-13 09:47:00,2,300,1.31,-73.95163,40.809399,-73.963554,40.808342
515EB6F8BEDB2B17CF1CF3B27B76AA93,A5AFFC8549AF873DEC5889ADE3BE7462,VTS,1,,2013-01-13 09:36:00,2013-01-13 09:45:00,1,540,3.26,-73.954323,40.774418,-73.98439,40.736214
348D6EB1395F30486361304582231889,8D07E9CCB008BAE2A916C78421F2599F,VTS,1,,2013-01-13 09:38:00,2013-01-13 09:40:00,1,120,.69,-73.995514,40.744118,-74.002808,40.747147
42FF2B1840E92C89FEE2E64FEDF8992C,895F9C541258B1B18B8EDD4756A845F0,VTS,1,,2013-01-13 09:30:00,2013-01-13 09:41:00,5,660,2.94,-74.006027,40.735146,-73.98909,40.768326
E97054127958732AF9F0AB94835F224B,D7B9456AFFB80B932523B034795CAA34,VTS,1,,2013-01-13 09:38:00,2013-01-13 09:45:00,1,420,1.94,-74.003975,40.747547,-73.979858,40.751785
F12B5E863DA39F74166C62BB5600BDDF,CDA4EE8314014AF8F8B173C27B979A83,VTS,1,,2013-01-13 09:35:00,2013-01-13 09:42:00,1,420,1.70,-73.97599,40.7812,-73.96769,40.801514
9EF0395E4582F99AE2683BD2D2393F49,4594C0EE914488E2152CD5590A98CA05,VTS,1,,2013-01-13 09:29:00,2013-01-13 09:31:00,1,120,.49,-73.954979,40.804241,-73.949913,40.802128
DC40456B7FC15769BB48EC845C2210D4,22D8F9B2184ACA7B438989F44A5A032B,VTS,1,,2013-01-13 09:31:00,2013-01-13 09:34:00,6,180,.61,-73.897598,40.754036,-73.897598,40.754036
89869CF6A1FAF103935C245D34DF59A6,33A0685563EE0D6718D11D90695F774C,VTS,1,,2013-01-13 09:30:00,2013-01-13 09:33:00,2,180,.88,-73.975388,40.792061,-73.982681,40.782166
8BE796EBC7CE941D4181D6A287EF3C45,7923BC72414526A2DAE72722D2D28CA0,VTS,1,,2013-01-13 09:26:00,2013-01-13 09:35:00,5,540,2.37,-73.978401,40.736961,-73.976845,40.764526
8EC72749975B2F84C5C417058EF43A12,4EDEB97993C2705AEF557E19768865F9,VTS,1,,2013-01-13 09:31:00,2013-01-13 09:34:00,5,180,1.12,-73.981544,40.778767,-73.971794,40.79121
C2479A07F921242A1A7362F5AF420752,224418C15802ED1D569974EB2BCB13D6,VTS,1,,2013-01-13 09:26:00,2013-01-13 09:35:00,1,540,2.38,-74.000618,40.720654,-73.989159,40.745514
A5C5829AE286202895948B8F61952358,DDEDF026E60186EEAF0F364ADEEF16ED,VTS,1,,2013-01-13 09:32:00,2013-01-13 09:40:00,1,480,2.12,-73.955444,40.776527,-73.972382,40.796436
B9E231A02E3C9820DD56A3600E39ADA7,E826849231DF7F3BEBEC1B3A1450CA4A,VTS,1,,2013-01-13 09:27:00,2013-01-13 09:36:00,1,540,1.70,0,0,0,0
96698E1A4288D24670D6AB2C0225CE4A,F307BF00B4E3D89D071585481494D373,VTS,1,,2013-01-13 09:36:00,2013-01-13 09:40:00,3,240,.48,-73.992218,40.735546,-73.999367,40.738708
91A923127E3181AA0496212B49E030AE,E9374ABB14594898354E70EE2885ACFB,VTS,1,,2013-01-13 09:20:00,2013-01-13 09:41:00,1,1260,16.03,-73.783592,40.648773,-73.957024,40.714386
DE30A71DAE23DCBD2C5B5F176E5445E7,8DF599FEE36BFE830BFEB14535608D8B,VTS,1,,2013-01-13 09:35:00,2013-01-13 09:37:00,1,120,.94,-73.955559,40.757042,-73.971649,40.750462
47C97FA74B6645204E55A5C85913314D,DC2E8B6BC338C5372962A68FCE6B4123,VTS,1,,2013-01-13 09:38:00,2013-01-13 09:41:00,1,180,1.03,-74.014893,40.717278,-74.016953,40.704887
1354F44EAEDF475B489A1E5D972FF9AC,EA53B38187D259103E1B95752C83015C,VTS,1,,2013-01-13 09:36:00,2013-01-13 09:40:00,6,240,1.38,-73.993896,40.76173,-73.980774,40.775139
470121151A8F4215E4EC61EBA89E368B,D62040D7F6F5EDCDA57DE3CD098B5374,VTS,1,,2013-01-13 09:35:00,2013-01-13 09:41:00,1,360,1.45,-73.970505,40.788857,-73.954544,40.778183
27328100F8702AD2DA7BB48912886CFF,FC703B19EB1901490D61D555C3DF104D,VTS,1,,2013-01-13 09:38:00,2013-01-13 09:40:00,6,120,.56,-73.988144,40.764473,-73.992455,40.758373
5A624213FBA8A0EF47E2F135966BBE12,CF8B25EB481CE52FC3BD88B5AF3556A5,VTS,1,,2013-01-13 09:29:00,2013-01-13 09:40:00,1,660,3.10,-73.970833,40.761536,-74.003281,40.736214
33BE8736F809B83E3716FA92DE2E2281,18EFC54E44B49DFCCB9D3D6A0DAE8988,VTS,1,,2013-01-13 09:40:00,2013-01-13 09:42:00,1,120,.50,-73.973366,40.795074,-73.965057,40.791847
A9DF8BDBEA3E57580A539596AA5D8B69,AA2CA0CE284C7344DB326BBEBC8E6C0B,VTS,1,,2013-01-13 09:39:00,2013-01-13 09:41:00,1,120,.99,-73.993774,40.761665,-73.986176,40.772247
97A12ACC40B7F500B40A311820DCF882,428AE5AF18511D16BCF743FC095B5881,VTS,1,,2013-01-13 09:37:00,2013-01-13 09:41:00,3,240,.63,-73.993492,40.757099,-73.98896,40.753094
0164F1BA04FE68BEF694DC338B0FB837,D4133527CF06260BA0E2D3D326044C5C,VTS,1,,2013-01-13 09:27:00,2013-01-13 09:39:00,3,720,4.10,-73.981216,40.769035,-73.99736,40.724449
8C68738237DE828F6C784227EDDA041E,1EE5A4A2EEC2B7D223AF32A92786519B,VTS,1,,2013-01-13 09:35:00,2013-01-13 09:40:00,5,300,1.33,-73.991623,40.744957,-73.978195,40.754406
9499DEEC24A92B47EFD9D4D4CE49C3C9,7A2990D11CC449B2D3590F89BFA5C0BD,VTS,1,,2013-01-13 09:38:00,2013-01-13 09:45:00,2,420,1.92,-73.956512,40.778271,-73.979103,40.772568
4C88C933098F167DAE9E96995E061B69,6FAC304C9B11B70C1C02FD89EC363C17,VTS,1,,2013-01-13 09:34:00,2013-01-13 09:42:00,2,480,2.17,-73.98793,40.779663,-73.975548,40.760433
C1FA34B28595823225FD9B0DCAC6EA94,92718BFA8687C1A669ECD2D0C7A688BF,VTS,1,,2013-01-13 09:38:00,2013-01-13 09:45:00,5,420,1.88,-74.004677,40.741806,-73.989777,40.757809
9DA5FB31482B91B8DA110F699113EDF4,5E9A7DF56EDE99789C5073E1763DBD80,VTS,1,,2013-01-13 09:36:00,2013-01-13 09:45:00,1,540,1.22,-73.979347,40.739506,-73.993797,40.737057
4D9B12EA20D314D0A414D7FE1EEE4FE4,9C018EAE1EE7101879E71B80CD9B0C1D,VTS,1,,2013-01-13 07:01:00,2013-01-13 07:11:00,5,600,1.95,-73.971512,40.794594,-73.944298,40.779922
1F9E2C27335E24C6A72069A4A550E3D5,17F84DC316E622643D6A9F4F3ED98A9F,VTS,1,,2013-01-13 06:37:00,2013-01-13 07:02:00,1,1500,16.54,-73.788292,40.647362,-73.953285,40.735344
3DE831F32B0B448E96B06BC1BD2DF601,D6E523AE60D38508B5298030E09C96F4,VTS,1,,2013-01-13 06:53:00,2013-01-13 06:56:00,2,180,.76,-73.965599,40.762291,-73.958252,40.765373
7A8C3A5950CD492243D9D0B94F842D93,ABB2C521B8354E6881AEF582AD7FE79F,VTS,2,,2013-01-13 06:38:00,2013-01-13 06:59:00,1,1260,17.23,-73.965973,40.753296,-73.799538,40.645359
5BD2ECB401812CECDA233D563BF393F0,0220BBB599540D4BCD35FD1B63A12F8A,VTS,1,,2013-01-13 06:53:00,2013-01-13 06:59:00,1,360,1.33,-73.975044,40.782585,-73.964485,40.777538
4C1558FE4FD7586E23F1CEF667A96CA9,A8FBF804570B9E04EF2C975AA5878D0A,VTS,1,,2013-01-13 07:00:00,2013-01-13 07:08:00,1,480,2.85,-73.789093,40.641605,-73.776474,40.64537
6F02BAF06FEE31BD6AEE4A7FBD84D680,185A665B939DDCABF8F798E23C8E3941,VTS,1,,2013-01-13 06:57:00,2013-01-13 07:04:00,1,420,1.44,-73.966209,40.756016,-73.97979,40.749138
045C16AC567D6B720C793C156F480CC4,E77678884350A507B20FCE34EF0072CF,VTS,1,,2013-01-13 06:53:00,2013-01-13 07:02:00,4,540,3.71,-73.992096,40.715717,-73.959778,40.762653
F28AB26AE6F1306DEDC114BBAB6DB2AE,1623A6CC5093036386452D8DDECF75AF,VTS,1,,2013-01-13 06:37:00,2013-01-13 07:02:00,1,1500,13.27,-73.864014,40.770042,-73.912216,40.882122
8C20F0C1D267C4715373F8A8D2E4350F,44D5D4B29628168EF52325DB6AE7A02F,VTS,1,,2013-01-13 06:49:00,2013-01-13 07:04:00,5,900,4.67,-73.990814,40.734985,-73.999252,40.684216
00E67F2CAC914F384C9803F02C7F85D9,A143B2C918D25477605C0C48757BBC04,VTS,1,,2013-01-13 06:57:00,2013-01-13 07:04:00,3,420,1.50,-73.975471,40.765656,-73.954681,40.76376
1E9E47467F7FD8A61F2EA2EB5C2A0EC0,19F15158997A80A810EE78E6F0CABB46,VTS,1,,2013-01-13 06:59:00,2013-01-13 07:04:00,2,300,1.72,-73.958961,40.802166,-73.956879,40.785107
191115180C29B1E2AF8BE0FD0ABD138F,9AF8E427A56850F92103F0D469B7A3C1,VTS,1,,2013-01-13 07:03:00,2013-01-13 07:08:00,5,300,.77,-73.960342,40.766373,-73.954887,40.764042
C237C9E9AB5AEDBA8845205C06281BFE,01D84C91190757916BCFDB532A29280E,VTS,2,,2013-01-13 06:33:00,2013-01-13 07:05:00,5,1920,20.40,-73.778336,40.646763,-73.943054,40.836639
CB2BEC7D0450E04C0831F4345E8FBA8F,11DB8035FA0EA1F0875C272C6D758BDA,VTS,1,,2013-01-13 06:46:00,2013-01-13 07:02:00,5,960,11.55,-73.786667,40.644394,-73.852379,40.753475
B485E34BC60CB845918C5A2852CA9C66,0567A5A011B4950DE9EA37543C64E22B,VTS,1,,2013-01-13 07:08:00,2013-01-13 07:16:00,5,480,2.42,-73.962791,40.760788,-73.990379,40.757042
AFB245E562032C98FC763C9B6CF488F9,E09FAAA558B9CE7808F7CCDB61A77F3D,VTS,1,,2013-01-13 07:10:00,2013-01-13 07:21:00,3,660,6.88,-73.979652,40.766357,-73.942337,40.841648
90D9BB5550B36A865858C5DB1B80A474,BD0913D639AA03DA954EA97E2A3A1101,VTS,1,,2013-01-13 07:13:00,2013-01-13 07:20:00,1,420,1.79,-73.985062,40.769154,-73.997391,40.762074
5E7E1986BC9EDDD220BE2D317F11FE22,9F864AA43C21676F359C90E605406B24,VTS,1,,2013-01-13 07:00:00,2013-01-13 07:20:00,1,1200,13.09,-73.788017,40.64151,-73.746361,40.76704
B12F855DED439EC1F9F0B8784D3B672C,109C644C54B9BC20FF4D3DC1517B4517,VTS,1,,2013-01-13 06:57:00,2013-01-13 07:20:00,1,1380,7.27,-73.995499,40.754753,-73.929169,40.700367
2DA12E2776B48AB3C8EBE6B57B2A0730,7CB64A9AF894044AB445E21BEF08FD7E,VTS,1,,2013-01-13 07:14:00,2013-01-13 07:21:00,1,420,1.72,-73.9785,40.763268,-73.998741,40.759888
B73B8C7B56FD6C1408DCE3D487132D0A,433A1FBA8805328734E2D3666ED52CFF,VTS,1,,2013-01-13 06:41:00,2013-01-13 07:29:00,5,2880,11.71,-73.997581,40.764133,-73.926224,40.771774
621D7CC9900382D5461593D63DC212C4,017583CFB6AAFC1DCECA6C3A6D22D76E,VTS,1,,2013-01-13 07:13:00,2013-01-13 07:23:00,1,600,2.85,-73.978714,40.789368,-73.954292,40.764061
D1F80808FCF8729A071C6A4A65078DB7,9873E7AD6793286639F9D7EEEC98F9A4,VTS,1,,2013-01-13 07:12:00,2013-01-13 07:21:00,5,540,4.03,-73.990982,40.749535,-73.94693,40.745502
084ACA045413975E5FB960ECBD9C6588,BC52DA34D5CF66D2D0A26A7D97C8CB25,VTS,1,,2013-01-13 07:14:00,2013-01-13 07:18:00,1,240,2.13,-74.003914,40.747952,-73.980659,40.760269
F8F61631EE503C957FAAA5D2719DAFAF,EE9F42021C007C0DFE36ECC7F1B3703C,VTS,1,,2013-01-13 06:52:00,2013-01-13 06:58:00,1,360,.95,-73.991051,40.751156,-73.976707,40.745411
448781DD8719EB6EEAAD614A1B0A8B47,1890DD207421CEEBB4B931779D0F5375,VTS,1,,2013-01-13 06:56:00,2013-01-13 06:59:00,6,180,1.45,-73.994057,40.751865,-73.983795,40.765339
404EE8ACEABC41E4C95B51E546552A24,34E4380D047A9DD4D0D0CFFDA3BF4A89,VTS,1,,2013-01-13 06:46:00,2013-01-13 07:00:00,1,840,11.42,-73.786026,40.641632,-73.865051,40.768929
42FF2B1840E92C89FEE2E64FEDF8992C,895F9C541258B1B18B8EDD4756A845F0,VTS,1,,2013-01-13 06:48:00,2013-01-13 06:57:00,5,540,1.84,-74.000206,40.738087,-73.989204,40.721806
54CC154EBA7B5A4CB0F00FB04324DC4F,284D5FD7604105C23754DFA0A135FE99,VTS,1,,2013-01-13 06:51:00,2013-01-13 07:02:00,5,660,2.17,-73.984215,40.727158,-73.992783,40.745686
E6735846B5CECD023E387DBF70DF3E2D,4F50ACCC3F04E52FB0F88CC475C939B9,VTS,1,,2013-01-13 06:42:00,2013-01-13 07:00:00,6,1080,11.12,-73.972656,40.756611,-73.861839,40.767342
430C6A1C8B793D9EF366228DD377AB86,3C3032226956D59A9D5E34D2AD4D6DF4,VTS,2,,2013-01-13 06:29:00,2013-01-13 07:02:00,2,1980,21.46,-73.987679,40.770592,-73.786583,40.640095
6C394D1F58385C9888347C58531904AB,D043CC53C82B6BADD9B4EB942A7A98C2,VTS,1,,2013-01-13 07:00:00,2013-01-13 07:08:00,3,480,2.99,-74.000359,40.730576,-73.986755,40.763832
D20EA837A14F7124C618B93C74E96D52,CBC132B709E491C1083522E8D7A1DDCC,VTS,1,,2013-01-13 06:58:00,2013-01-13 07:01:00,1,180,.50,-73.993256,40.740448,-73.985046,40.732426
45DD8D36F4CE7FC83CB44911E21FE5A4,6DDEFC53A35603A841FE1F96A5769EDA,VTS,1,,2013-01-13 07:00:00,2013-01-13 07:03:00,1,180,.53,-74.01487,40.714653,-74.009438,40.714699
8111384A55E1C6F13699E771AE87F721,5EBA4036ACEBBC17053B39FDA8DE8717,VTS,1,,2013-01-13 06:59:00,2013-01-13 07:05:00,1,360,.95,-73.963799,40.756771,-73.973846,40.762047
86F6A688D514DA4666B95EEDBD7D861A,C370CB9D9082E44159F9C2A7A84468C6,VTS,1,,2013-01-13 07:02:00,2013-01-13 07:04:00,1,120,.62,-73.956024,40.780132,-73.948792,40.777828
F1C63842BC47D1C30A1317560F24FD38,9D0A6E44AF6C07CD7C55792C2E5B44BE,VTS,1,,2013-01-13 06:59:00,2013-01-13 07:04:00,1,300,1.03,-73.986511,40.75845,-73.999725,40.758888
738E37CA52BF6F608E874BAF97B933F6,F744917D50FC3B78BB0FB960B0BEEE58,VTS,1,,2013-01-13 06:48:00,2013-01-13 07:06:00,1,1080,13.55,-73.991493,40.729801,-73.870354,40.773209
2BE8AF8C2AAA9791C731972187AAAE80,8726CA6A54D5DD2C1E42312E4E7C3536,VTS,1,,2013-01-13 06:45:00,2013-01-13 07:07:00,5,1320,6.13,-73.993973,40.75116,-73.945412,40.719292
84195E9B838F251839421FB79584959C,AE4D413E3CACEA0699942137F3FC2E5F,VTS,1,,2013-01-13 07:10:00,2013-01-13 07:15:00,5,300,1.23,-73.961838,40.776028,-73.979584,40.783802
1292912335075087DCDCD2B8771A1B74,0A6F800A83B90CCF269FA66FC17AD800,VTS,1,,2013-01-13 07:13:00,2013-01-13 07:18:00,1,300,1.56,-73.979286,40.665684,-73.995872,40.678787
A11A1C056BA5450BF9090C3582FB5EF8,D9D51491C1FE4B06120BE0F13D4958C0,VTS,1,,2013-01-13 06:52:00,2013-01-13 07:16:00,1,1440,14.15,-73.781799,40.644669,-73.940918,40.625027
E097412FE23295A691BEEE56F28FB9E2,F4A080C74006E24AF3B6CA978CB9BEF9,VTS,1,,2013-01-13 07:10:00,2013-01-13 07:18:00,1,480,4.25,-73.944298,40.787941,-73.981529,40.737049
68BC16A99E915E44ADA7E639B4DD5F59,AE6EFA05CC49BA5C0EE68A9F1B19560E,VTS,1,,2013-01-13 07:03:00,2013-01-13 07:22:00,2,1140,6.91,-73.982124,40.722294,-73.923233,40.77533
A5FCF9F5D02F0AA973FB7E6F2918BE80,C4B2FB0F23DB8D68A6B41170F6731B2F,VTS,1,,2013-01-13 07:02:00,2013-01-13 07:20:00,1,1080,3.62,-73.988663,40.728966,-73.995903,40.762466
86D286E379278A7A761182F9241B7FE0,AE4B75F0FAED858031E0B39DB830F6E3,VTS,1,,2013-01-13 07:08:00,2013-01-13 07:19:00,5,660,2.60,-74.002136,40.751842,-73.972687,40.753662
E5354E7C09F7AAED5521A0C6EFC8ECC6,A8A72E1364E59CC4E9BB26EC3E2A98A6,VTS,1,,2013-01-13 07:19:00,2013-01-13 07:26:00,1,420,2.40,-73.951714,40.773697,-73.976311,40.751942
F6BD3BC7A18920DB6F0F4829B36D8326,64933469AC0BAF284C47D49162B56F68,VTS,1,,2013-01-13 07:19:00,2013-01-13 07:27:00,1,480,1.90,-73.981255,40.765854,-74.000359,40.757504
2D78477497DAD3F7D86C970ACE57533F,CC499B30DA58DE9F31B7E6DF9BB670B6,VTS,1,,2013-01-13 07:15:00,2013-01-13 07:21:00,1,360,1.78,-73.980263,40.764828,-73.977661,40.783657
F3BA458FFB70903630ABF3332CB983F1,5214ADFA4293E0933D3016CF49BD772E,VTS,1,,2013-01-13 08:04:00,2013-01-13 08:09:00,5,300,1.32,-73.981483,40.768391,-73.971786,40.781937
315AF11A9133B55094267549FC7F20AF,F9C3E853983BBAA0B0E22C176FCB76E4,VTS,1,,2013-01-13 07:45:00,2013-01-13 08:07:00,3,1320,15.59,-73.781982,40.644672,-73.860069,40.570938
92DB31A2A284980C0F711C622EB5823F,3E3BED568D33A3030A33CC4800424F8C,VTS,1,,2013-01-13 08:05:00,2013-01-13 08:14:00,3,540,2.35,-73.980034,40.783623,-73.953682,40.767017
1F9E2C27335E24C6A72069A4A550E3D5,17F84DC316E622643D6A9F4F3ED98A9F,VTS,1,,2013-01-13 08:05:00,2013-01-13 08:15:00,1,600,2.00,-73.969467,40.761208,-73.99353,40.751423
54CC154EBA7B5A4CB0F00FB04324DC4F,284D5FD7604105C23754DFA0A135FE99,VTS,1,,2013-01-13 08:05:00,2013-01-13 08:13:00,5,480,2.24,-73.986221,40.730705,-73.986198,40.7523
1B208E4003BAB08E4B77DDCCF722ABCE,4027AC0C230411EE4106E0071B7EDAB5,VTS,1,,2013-01-13 08:06:00,2013-01-13 08:09:00,1,180,.74,-73.978699,40.724129,-73.983772,40.729706
BC61E58C47981C54104CF4106A31BA50,472934DFF3DA9DE24AAFB3BC83D070C8,VTS,1,,2013-01-13 08:02:00,2013-01-13 08:14:00,1,720,3.80,-73.988739,40.693623,-73.993774,40.735176
6140EDC904E2FF2053BBB6E3B6D53181,15E47734705B26D7713B99741570A1C9,VTS,1,,2013-01-13 08:07:00,2013-01-13 08:13:00,1,360,1.69,-73.976494,40.790836,-73.977112,40.774651
C8C0883037778AB88FA31A0A673DC91F,8991EDC10A2A8C2FABE59A2BEE9ECC5C,VTS,1,,2013-01-13 08:08:00,2013-01-13 08:13:00,1,300,1.09,-73.988693,40.778706,-73.977341,40.785271
EC6D020F9F6411EEF16B20EBBF2E0EE3,721B1060B755D7BBDA4BDE1BA7A96C0A,VTS,1,,2013-01-13 08:09:00,2013-01-13 08:18:00,1,540,2.24,-74.006279,40.739681,-73.981056,40.753574
76E2426150473A0328A71B36A83B1568,1B3B7F051FD0332BC60CC268FC5AB45B,VTS,1,,2013-01-13 08:10:00,2013-01-13 08:15:00,3,300,.99,-73.974899,40.680737,-73.965248,40.684513
8188652799455C7FC9B4A78FA70797EE,64B38449DB05C24A07C44237868002BD,VTS,1,,2013-01-13 08:06:00,2013-01-13 08:14:00,1,480,1.73,-73.972916,40.75629,-73.993073,40.749626
2E86563DDC6979F7D3BD2D957F4DB476,5593C34308426C87926853341254F563,VTS,1,,2013-01-13 08:12:00,2013-01-13 08:20:00,1,480,1.21,-73.986107,40.758999,-73.999504,40.759388
31F33E3A32FD6AA1F92620589AA43CC7,81F5944FE3123E34EB68602DF424AFF4,VTS,1,,2013-01-13 08:01:00,2013-01-13 08:14:00,6,780,4.26,-73.986885,40.695995,-73.972832,40.744701
B4B49808F27BA7F5E66B7D6FD1E00C7A,7FA52205B1BF03405255F94482BEAD99,VTS,1,,2013-01-13 08:17:00,2013-01-13 08:26:00,1,540,1.82,-73.986809,40.733936,-74.011284,40.729023
80E9545728B3F619E8BC2EBF8BBF5741,5278F9E29B963E33548B437EB5CF7DDE,VTS,1,,2013-01-13 08:17:00,2013-01-13 08:25:00,1,480,2.03,-74.006096,40.734543,-73.978195,40.734268
67559FA4A68EE13D8F928345D6594E9E,59956EBA1EC2981E5041F1E9EE65DBBB,VTS,1,,2013-01-13 08:11:00,2013-01-13 08:26:00,1,900,3.56,-74.001099,40.736786,-73.98201,40.777802
0B5762980CCBE45614FD401338AD890A,31D9D87D5A9BC03DA02725950588C257,VTS,1,,2013-01-13 09:38:00,2013-01-13 09:40:00,1,120,1.27,-73.967461,40.760216,-73.957359,40.773998
DFDFCA66490D16E80058AA95BBA80181,444BC209FAE208692C1CD0A96743C6CB,VTS,1,,2013-01-13 09:29:00,2013-01-13 09:40:00,1,660,4.52,-73.923401,40.743603,-73.979164,40.746105
1E65B7E2D1297CF3B2CA87888C05FE43,78720D2C78774F81A6D60A57DEBF18F2,VTS,1,,2013-01-13 09:28:00,2013-01-13 09:40:00,2,720,2.00,-73.973038,40.756382,-74.000137,40.758247
